WUSTLID,wave,ECON2A,ECON2B,ECON1A,ECON1B,ECON4A,ECON4B
1053317,68,3,1,3,3,4,2
1053317,69,3,2,3,3,4,2
1053318,1,NA,NA,NA,NA,NA,NA
1053318,2,NA,NA,NA,NA,NA,NA
1053318,3,NA,NA,NA,NA,NA,NA
1053318,4,NA,NA,NA,NA,NA,NA
1053318,5,NA,NA,NA,NA,NA,NA
1053318,6,NA,NA,NA,NA,NA,NA
1053318,7,NA,NA,NA,NA,NA,NA
1053318,8,NA,NA,NA,NA,NA,NA
1053318,9,NA,NA,NA,NA,NA,NA
1053318,10,NA,NA,NA,NA,NA,NA
1053318,11,NA,NA,NA,NA,NA,NA
1053318,12,NA,NA,NA,NA,NA,NA
1053318,13,NA,NA,NA,NA,NA,NA
1053318,26,NA,NA,3,3,1,3
1053318,27,NA,NA,NA,NA,3,3
1053318,28,NA,NA,NA,NA,NA,NA
1053318,29,2,2,3,3,3,3
1053318,30,NA,NA,NA,NA,NA,NA
1053318,31,2,2,3,3,3,3
1053318,32,NA,NA,NA,NA,NA,NA
1053318,33,1,4,5,1,5,5
1053318,34,NA,NA,NA,NA,NA,NA
1053318,35,3,NA,NA,NA,2,3
1053318,36,NA,NA,NA,NA,NA,NA
1053318,37,2,2,3,3,3,3
1053318,38,NA,NA,NA,NA,NA,NA
1053318,39,NA,NA,NA,NA,NA,NA
1053318,40,NA,NA,NA,NA,NA,NA
1053318,41,NA,NA,NA,NA,NA,NA
1053318,42,NA,NA,NA,NA,NA,NA
1053318,43,NA,NA,NA,NA,NA,NA
1053318,44,NA,NA,NA,NA,NA,NA
1053318,45,NA,NA,NA,NA,NA,NA
1053318,46,NA,NA,NA,NA,NA,NA
1053318,47,NA,NA,NA,NA,NA,NA
1053318,48,NA,NA,NA,NA,NA,NA
1053318,49,NA,NA,NA,NA,NA,NA
1053318,50,2,2,3,3,3,3
1053318,51,NA,NA,NA,NA,NA,NA
1053318,52,NA,NA,NA,NA,NA,NA
1053318,53,2,2,4,3,4,4
1053318,54,NA,NA,NA,NA,NA,NA
1053318,55,2,2,3,3,3,3
1053318,56,NA,NA,NA,NA,NA,NA
1053318,57,3,NA,NA,NA,5,5
1053318,58,NA,NA,3,3,NA,NA
1053318,59,NA,NA,NA,NA,NA,NA
1053318,60,NA,NA,NA,NA,NA,NA
1053318,61,NA,NA,NA,NA,NA,NA
1053318,62,NA,NA,NA,NA,NA,NA
1053318,64,NA,NA,NA,NA,NA,NA
1053318,66,NA,NA,NA,NA,NA,NA
1053318,68,NA,NA,NA,NA,NA,NA
1053318,69,NA,NA,NA,NA,NA,NA
1053319,1,NA,NA,NA,NA,NA,NA
1053319,2,NA,NA,NA,NA,NA,NA
1053319,3,NA,NA,NA,NA,NA,NA
1053319,4,NA,NA,NA,NA,NA,NA
1053319,5,NA,NA,NA,NA,NA,NA
1053319,6,NA,NA,NA,NA,NA,NA
1053319,7,NA,NA,NA,NA,NA,NA
1053319,8,NA,NA,NA,NA,NA,NA
1053319,9,NA,NA,NA,NA,NA,NA
1053319,10,NA,NA,NA,NA,NA,NA
1053319,11,NA,NA,NA,NA,NA,NA
1053319,12,NA,NA,NA,NA,NA,NA
1053319,13,NA,NA,NA,NA,NA,NA
1053319,26,2,1,2,2,2,3
1053319,27,3,2,3,2,3,3
1053319,28,NA,NA,NA,NA,NA,NA
1053319,29,2,2,2,2,3,3
1053319,30,NA,NA,NA,NA,NA,NA
1053319,31,NA,1,3,1,3,3
1053319,32,NA,NA,NA,NA,NA,NA
1053319,33,2,2,3,2,3,3
1053319,34,NA,NA,NA,NA,NA,NA
1053319,35,3,2,3,2,2,4
1053319,36,NA,NA,NA,NA,NA,NA
1053319,37,2,2,2,3,3,3
1053319,38,3,2,3,3,3,3
1053319,39,2,2,3,3,3,3
1053319,40,NA,NA,NA,NA,NA,NA
1053319,41,2,2,3,2,3,3
1053319,42,NA,NA,NA,NA,NA,NA
1053319,43,2,2,3,2,3,3
1053319,44,NA,NA,NA,NA,NA,NA
1053319,45,2,2,2,2,3,3
1053319,46,2,1,2,2,2,2
1053319,47,NA,NA,NA,NA,NA,NA
1053319,48,NA,NA,NA,NA,NA,NA
1053319,49,2,2,2,2,3,3
1053319,50,2,2,3,2,3,3
1053319,51,2,1,3,2,3,3
1053319,52,NA,NA,NA,NA,NA,NA
1053319,53,2,2,2,2,3,3
1053319,54,NA,NA,NA,NA,NA,NA
1053319,55,2,2,3,2,3,3
1053319,56,NA,NA,NA,NA,NA,NA
1053319,57,2,2,3,2,3,3
1053319,58,NA,NA,2,2,NA,NA
1053319,59,2,2,2,2,3,3
1053319,60,2,2,2,2,3,3
1053319,61,2,2,3,4,NA,NA
1053319,62,2,2,3,5,3,3
1053319,64,2,3,2,5,3,2
1053319,66,2,3,2,3,3,3
1053319,68,2,3,2,4,4,3
1053319,69,2,4,2,5,4,2
1053320,1,NA,NA,NA,NA,NA,NA
1053320,2,NA,NA,NA,NA,NA,NA
1053320,3,NA,NA,NA,NA,NA,NA
1053320,4,NA,NA,NA,NA,NA,NA
1053320,5,NA,NA,NA,NA,NA,NA
1053320,6,NA,NA,NA,NA,NA,NA
1053320,7,NA,NA,NA,NA,NA,NA
1053320,8,NA,NA,NA,NA,NA,NA
1053320,9,NA,NA,NA,NA,NA,NA
1053320,10,NA,NA,NA,NA,NA,NA
1053320,11,NA,NA,NA,NA,NA,NA
1053320,12,NA,NA,NA,NA,NA,NA
1053320,13,NA,NA,NA,NA,NA,NA
1053320,26,2,2,3,3,1,4
1053320,27,2,2,3,3,NA,NA
1053320,28,NA,NA,NA,NA,NA,NA
1053320,29,2,2,3,2,3,3
1053320,30,NA,NA,NA,NA,NA,NA
1053320,31,2,2,3,4,3,3
1053320,32,NA,NA,NA,NA,NA,NA
1053320,33,1,2,1,3,1,2
1053320,34,NA,NA,NA,NA,NA,NA
1053320,35,2,2,3,4,3,3
1053320,36,NA,NA,NA,NA,NA,NA
1053320,37,2,2,3,4,2,3
1053320,38,2,3,3,4,1,4
1053320,39,2,2,3,4,2,3
1053320,40,NA,NA,NA,NA,NA,NA
1053320,41,2,2,3,3,3,3
1053320,42,NA,NA,NA,NA,NA,NA
1053320,43,2,2,3,3,2,3
1053320,44,NA,NA,NA,NA,NA,NA
1053320,45,2,2,3,3,1,3
1053320,46,2,2,3,3,3,3
1053320,47,2,2,3,4,3,3
1053320,48,NA,NA,NA,NA,NA,NA
1053320,49,3,2,3,3,2,3
1053320,50,2,2,3,3,2,4
1053320,51,2,2,3,4,3,3
1053320,52,NA,NA,NA,NA,NA,NA
1053320,53,3,2,3,3,2,4
1053320,54,NA,NA,NA,NA,NA,NA
1053320,55,2,2,3,4,3,3
1053320,56,NA,NA,NA,NA,NA,NA
1053320,57,2,2,3,4,2,4
1053320,58,NA,NA,4,3,NA,NA
1053320,59,3,2,4,4,2,4
1053320,60,3,2,3,3,2,4
1053320,61,2,3,3,3,NA,NA
1053320,62,2,2,3,3,2,5
1053320,64,2,2,3,1,2,4
1053320,66,2,2,3,2,1,4
1053320,68,3,2,3,2,2,4
1053320,69,2,2,3,3,3,3
1053324,1,NA,NA,NA,NA,NA,NA
1053324,2,NA,NA,NA,NA,NA,NA
1053324,3,NA,NA,NA,NA,NA,NA
1053324,4,NA,NA,NA,NA,NA,NA
1053324,5,NA,NA,NA,NA,NA,NA
1053324,6,NA,NA,NA,NA,NA,NA
1053324,7,NA,NA,NA,NA,NA,NA
1053324,8,NA,NA,NA,NA,NA,NA
1053324,9,NA,NA,NA,NA,NA,NA
1053324,10,NA,NA,NA,NA,NA,NA
1053324,11,NA,NA,NA,NA,NA,NA
1053324,12,NA,NA,NA,NA,NA,NA
1053324,13,NA,NA,NA,NA,NA,NA
1053324,26,3,2,3,2,3,2
1053324,27,NA,NA,NA,NA,NA,NA
1053324,28,3,2,3,2,3,2
1053324,29,NA,NA,NA,NA,NA,NA
1053324,30,3,2,3,2,3,2
1053324,31,NA,NA,NA,NA,NA,NA
1053324,32,3,2,3,2,3,2
1053324,33,NA,NA,NA,NA,NA,NA
1053324,34,3,2,3,2,3,2
1053324,35,NA,NA,NA,NA,NA,NA
1053324,36,3,2,3,2,3,2
1053324,37,NA,NA,NA,NA,NA,NA
1053324,38,3,2,3,2,3,2
1053324,39,3,2,3,2,3,2
1053324,40,3,2,3,2,3,2
1053324,41,NA,NA,NA,NA,NA,NA
1053324,42,3,2,3,2,3,2
1053324,43,NA,NA,NA,NA,NA,NA
1053324,44,3,2,3,2,3,2
1053324,45,NA,NA,NA,NA,NA,NA
1053324,46,3,2,3,2,3,2
1053324,47,NA,NA,NA,NA,NA,NA
1053324,48,3,2,3,2,3,2
1053324,49,NA,NA,NA,NA,NA,NA
1053324,50,3,2,3,2,3,2
1053324,51,NA,NA,NA,NA,NA,NA
1053324,52,3,2,3,2,3,2
1053324,53,3,2,3,2,4,2
1053324,54,3,2,3,2,4,2
1053324,55,NA,NA,3,2,NA,NA
1053324,56,3,2,3,2,4,2
1053324,57,NA,NA,3,2,NA,NA
1053324,58,3,2,3,2,4,2
1053324,59,NA,NA,NA,NA,NA,NA
1053324,60,3,2,3,2,3,2
1053324,61,NA,NA,NA,NA,NA,NA
1053324,62,3,2,3,2,3,2
1053324,64,3,2,3,2,3,2
1053324,66,3,2,3,3,3,3
1053324,68,3,2,3,3,4,3
1053324,69,3,2,3,3,3,3
1053325,1,NA,NA,NA,NA,NA,NA
1053325,2,NA,NA,NA,NA,NA,NA
1053325,3,NA,NA,NA,NA,NA,NA
1053325,4,NA,NA,NA,NA,NA,NA
1053325,5,NA,NA,NA,NA,NA,NA
1053325,6,NA,NA,NA,NA,NA,NA
1053325,7,NA,NA,NA,NA,NA,NA
1053325,8,NA,NA,NA,NA,NA,NA
1053325,9,NA,NA,NA,NA,NA,NA
1053325,10,NA,NA,NA,NA,NA,NA
1053325,11,NA,NA,NA,NA,NA,NA
1053325,12,NA,NA,NA,NA,NA,NA
1053325,13,NA,NA,NA,NA,NA,NA
1053325,26,3,2,3,4,3,3
1053325,27,NA,NA,NA,NA,NA,NA
1053325,28,3,2,3,4,3,3
1053325,29,NA,NA,NA,NA,NA,NA
1053325,30,3,2,3,4,3,3
1053325,31,NA,NA,NA,NA,NA,NA
1053325,32,NA,NA,NA,NA,NA,NA
1053325,33,NA,NA,NA,NA,NA,NA
1053325,34,NA,NA,NA,NA,NA,NA
1053325,35,NA,NA,NA,NA,NA,NA
1053325,36,3,2,3,4,2,3
1053325,37,NA,NA,NA,NA,NA,NA
1053325,38,3,2,NA,NA,3,4
1053325,39,3,3,3,4,3,3
1053325,40,NA,NA,NA,NA,NA,NA
1053325,41,NA,NA,NA,NA,NA,NA
1053325,42,3,2,3,3,3,4
1053325,43,NA,NA,NA,NA,NA,NA
1053325,44,3,2,3,4,2,3
1053325,45,NA,NA,NA,NA,NA,NA
1053325,46,3,3,3,4,3,4
1053325,47,NA,NA,NA,NA,NA,NA
1053325,48,NA,NA,NA,NA,NA,NA
1053325,49,NA,NA,NA,NA,NA,NA
1053325,50,NA,NA,NA,NA,NA,NA
1053325,51,NA,NA,NA,NA,NA,NA
1053325,52,NA,NA,NA,NA,NA,NA
1053325,53,NA,NA,NA,NA,NA,NA
1053325,54,NA,NA,NA,NA,NA,NA
1053325,55,NA,NA,NA,NA,NA,NA
1053325,56,NA,NA,NA,NA,NA,NA
1053325,57,NA,NA,NA,NA,NA,NA
1053325,58,NA,NA,NA,NA,NA,NA
1053325,59,NA,NA,NA,NA,NA,NA
1053325,60,NA,NA,NA,NA,NA,NA
1053325,61,NA,NA,NA,NA,NA,NA
1053325,62,NA,NA,NA,NA,NA,NA
1053325,64,NA,NA,NA,NA,NA,NA
1053325,66,NA,NA,NA,NA,NA,NA
1053325,68,NA,NA,NA,NA,NA,NA
1053325,69,NA,NA,NA,NA,NA,NA
1053572,1,NA,NA,NA,NA,NA,NA
1053572,2,NA,NA,NA,NA,NA,NA
1053572,3,NA,NA,NA,NA,NA,NA
1053572,4,NA,NA,NA,NA,NA,NA
1053572,5,NA,NA,NA,NA,NA,NA
1053572,6,NA,NA,NA,NA,NA,NA
1053572,7,NA,NA,NA,NA,NA,NA
1053572,8,NA,NA,NA,NA,NA,NA
1053572,9,NA,NA,NA,NA,NA,NA
1053572,10,NA,NA,NA,NA,NA,NA
1053572,11,NA,NA,NA,NA,NA,NA
1053572,12,NA,NA,NA,NA,NA,NA
1053572,13,NA,NA,NA,NA,NA,NA
1053572,26,2,1,1,1,4,1
1053572,27,NA,NA,NA,NA,NA,NA
1053572,28,4,4,5,5,2,5
1053572,29,NA,NA,NA,NA,NA,NA
1053572,30,2,1,2,1,5,2
1053572,31,NA,NA,NA,NA,NA,NA
1053572,32,2,1,3,2,3,2
1053572,33,NA,NA,NA,NA,NA,NA
1053572,34,1,1,2,1,5,1
1053572,35,NA,NA,NA,NA,NA,NA
1053572,36,2,1,2,1,4,2
1053572,37,NA,NA,NA,NA,NA,NA
1053572,38,1,2,1,3,3,1
1053572,39,1,1,1,2,5,1
1053572,40,3,1,5,NA,5,3
1053572,41,NA,NA,NA,NA,NA,NA
1053572,42,NA,NA,NA,NA,NA,NA
1053572,43,NA,NA,NA,NA,NA,NA
1053572,44,1,1,NA,NA,5,1
1053572,45,NA,NA,NA,NA,NA,NA
1053572,46,1,1,1,1,5,1
1053572,47,NA,NA,NA,NA,NA,NA
1053572,48,2,1,2,1,5,1
1053572,49,NA,NA,NA,NA,NA,NA
1053572,50,1,1,1,1,5,1
1053572,51,NA,NA,NA,NA,NA,NA
1053572,52,1,1,1,1,5,1
1053572,53,1,1,1,1,5,1
1053572,54,1,1,1,1,5,1
1053572,55,NA,NA,1,1,NA,NA
1053572,56,1,1,1,1,5,1
1053572,57,NA,NA,1,1,NA,NA
1053572,58,1,1,2,2,5,1
1053572,59,NA,NA,NA,NA,NA,NA
1053572,60,1,1,2,2,5,2
1053572,61,NA,NA,NA,NA,NA,NA
1053572,62,1,1,1,1,5,1
1053572,64,1,1,1,1,5,1
1053572,66,1,1,2,2,5,2
1053572,68,1,1,1,2,4,1
1053572,69,1,1,2,2,5,1
1053573,1,NA,NA,NA,NA,NA,NA
1053573,2,NA,NA,NA,NA,NA,NA
1053573,3,NA,NA,NA,NA,NA,NA
1053573,4,NA,NA,NA,NA,NA,NA
1053573,5,NA,NA,NA,NA,NA,NA
1053573,6,NA,NA,NA,NA,NA,NA
1053573,7,NA,NA,NA,NA,NA,NA
1053573,8,NA,NA,NA,NA,NA,NA
1053573,9,NA,NA,NA,NA,NA,NA
1053573,10,NA,NA,NA,NA,NA,NA
1053573,11,NA,NA,NA,NA,NA,NA
1053573,12,NA,NA,NA,NA,NA,NA
1053573,13,NA,NA,NA,NA,NA,NA
1053573,26,2,1,3,2,3,3
1053573,27,NA,NA,NA,NA,NA,NA
1053573,28,2,2,5,2,2,4
1053573,29,NA,NA,NA,NA,NA,NA
1053573,30,3,1,4,2,3,5
1053573,31,NA,NA,NA,NA,NA,NA
1053573,32,2,NA,4,1,3,4
1053573,33,NA,NA,NA,NA,NA,NA
1053573,34,3,2,4,2,2,4
1053573,35,NA,NA,NA,NA,NA,NA
1053573,36,3,2,4,2,2,4
1053573,37,NA,NA,NA,NA,NA,NA
1053573,38,3,3,4,4,2,4
1053573,39,3,2,4,3,1,3
1053573,40,3,3,4,4,2,4
1053573,41,NA,NA,NA,NA,NA,NA
1053573,42,3,2,4,4,1,5
1053573,43,NA,NA,NA,NA,NA,NA
1053573,44,3,2,4,4,2,5
1053573,45,NA,NA,NA,NA,NA,NA
1053573,46,3,3,4,3,3,4
1053573,47,NA,NA,NA,NA,NA,NA
1053573,48,3,2,4,4,2,4
1053573,49,NA,NA,NA,NA,NA,NA
1053573,50,3,3,4,4,3,4
1053573,51,NA,NA,NA,NA,NA,NA
1053573,52,3,2,3,2,3,3
1053573,53,3,2,3,3,3,3
1053573,54,3,2,3,3,3,3
1053573,55,NA,NA,4,4,NA,NA
1053573,56,3,2,4,4,3,3
1053573,57,NA,NA,4,4,NA,NA
1053573,58,3,3,3,4,3,3
1053573,59,NA,NA,NA,NA,NA,NA
1053573,60,3,2,4,4,3,3
1053573,61,NA,NA,NA,NA,NA,NA
1053573,62,3,3,5,4,4,5
1053573,64,3,3,5,4,4,5
1053573,66,3,3,5,3,3,5
1053573,68,2,3,5,4,2,4
1053573,69,4,2,5,4,3,4
1053574,1,NA,NA,NA,NA,NA,NA
1053574,2,NA,NA,NA,NA,NA,NA
1053574,3,NA,NA,NA,NA,NA,NA
1053574,4,NA,NA,NA,NA,NA,NA
1053574,5,NA,NA,NA,NA,NA,NA
1053574,6,NA,NA,NA,NA,NA,NA
1053574,7,NA,NA,NA,NA,NA,NA
1053574,8,NA,NA,NA,NA,NA,NA
1053574,9,NA,NA,NA,NA,NA,NA
1053574,10,NA,NA,NA,NA,NA,NA
1053574,11,NA,NA,NA,NA,NA,NA
1053574,12,NA,NA,NA,NA,NA,NA
1053574,13,NA,NA,NA,NA,NA,NA
1053574,26,2,2,3,3,3,3
1053574,27,2,2,3,4,3,3
1053574,28,NA,NA,NA,NA,NA,NA
1053574,29,2,2,3,2,3,3
1053574,30,NA,NA,NA,NA,NA,NA
1053574,31,2,2,3,4,4,2
1053574,32,NA,NA,NA,NA,NA,NA
1053574,33,2,2,3,3,3,3
1053574,34,NA,NA,NA,NA,NA,NA
1053574,35,2,2,3,3,3,3
1053574,36,NA,NA,NA,NA,NA,NA
1053574,37,2,2,3,3,3,3
1053574,38,2,3,3,4,3,3
1053574,39,2,2,3,4,3,3
1053574,40,NA,NA,NA,NA,NA,NA
1053574,41,2,2,3,3,3,3
1053574,42,NA,NA,NA,NA,NA,NA
1053574,43,2,2,3,2,3,3
1053574,44,NA,NA,NA,NA,NA,NA
1053574,45,2,2,2,2,3,2
1053574,46,2,2,2,2,3,2
1053574,47,2,2,3,3,3,3
1053574,48,NA,NA,NA,NA,NA,NA
1053574,49,2,2,2,3,3,2
1053574,50,2,1,3,2,3,2
1053574,51,2,1,2,2,3,2
1053574,52,NA,NA,NA,NA,NA,NA
1053574,53,2,2,3,2,3,3
1053574,54,NA,NA,NA,NA,NA,NA
1053574,55,2,1,3,2,3,3
1053574,56,NA,NA,NA,NA,NA,NA
1053574,57,2,1,2,2,3,2
1053574,58,NA,NA,2,2,NA,NA
1053574,59,2,1,2,2,3,2
1053574,60,2,2,2,2,3,2
1053574,61,2,2,2,3,NA,NA
1053574,62,2,2,3,3,3,2
1053574,64,NA,NA,NA,NA,NA,NA
1053574,66,NA,NA,NA,NA,NA,NA
1053574,68,NA,NA,NA,NA,NA,NA
1053574,69,NA,NA,NA,NA,NA,NA
1053575,1,NA,NA,NA,NA,NA,NA
1053575,2,NA,NA,NA,NA,NA,NA
1053575,3,NA,NA,NA,NA,NA,NA
1053575,4,NA,NA,NA,NA,NA,NA
1053575,5,NA,NA,NA,NA,NA,NA
1053575,6,NA,NA,NA,NA,NA,NA
1053575,7,NA,NA,NA,NA,NA,NA
1053575,8,NA,NA,NA,NA,NA,NA
1053575,9,NA,NA,NA,NA,NA,NA
1053575,10,NA,NA,NA,NA,NA,NA
1053575,11,NA,NA,NA,NA,NA,NA
1053575,12,NA,NA,NA,NA,NA,NA
1053575,13,NA,NA,NA,NA,NA,NA
1053575,26,1,2,1,2,1,5
1053575,27,NA,NA,NA,NA,NA,NA
1053575,28,NA,NA,NA,NA,NA,NA
1053575,29,NA,NA,NA,NA,NA,NA
1053575,30,NA,NA,NA,NA,NA,NA
1053575,31,NA,NA,NA,NA,NA,NA
1053575,32,NA,NA,NA,NA,NA,NA
1053575,33,NA,NA,NA,NA,NA,NA
1053575,34,NA,NA,NA,NA,NA,NA
1053575,35,NA,NA,NA,NA,NA,NA
1053575,36,NA,NA,NA,NA,NA,NA
1053575,37,NA,NA,NA,NA,NA,NA
1053575,38,NA,NA,NA,NA,NA,NA
1053575,39,NA,NA,NA,NA,NA,NA
1053575,40,NA,NA,NA,NA,NA,NA
1053575,41,NA,NA,NA,NA,NA,NA
1053575,42,NA,NA,NA,NA,NA,NA
1053575,43,NA,NA,NA,NA,NA,NA
1053575,44,NA,NA,NA,NA,NA,NA
1053575,45,NA,NA,NA,NA,NA,NA
1053575,46,NA,NA,NA,NA,NA,NA
1053575,47,NA,NA,NA,NA,NA,NA
1053575,48,NA,NA,NA,NA,NA,NA
1053575,49,NA,NA,NA,NA,NA,NA
1053575,50,NA,NA,NA,NA,NA,NA
1053575,51,NA,NA,NA,NA,NA,NA
1053575,52,NA,NA,NA,NA,NA,NA
1053575,53,NA,NA,NA,NA,NA,NA
1053575,54,NA,NA,NA,NA,NA,NA
1053575,55,NA,NA,NA,NA,NA,NA
1053575,56,NA,NA,NA,NA,NA,NA
1053575,57,NA,NA,NA,NA,NA,NA
1053575,58,NA,NA,NA,NA,NA,NA
1053575,59,NA,NA,NA,NA,NA,NA
1053575,60,NA,NA,NA,NA,NA,NA
1053575,61,NA,NA,NA,NA,NA,NA
1053575,62,NA,NA,NA,NA,NA,NA
1053575,64,NA,NA,NA,NA,NA,NA
1053575,66,NA,NA,NA,NA,NA,NA
1053575,68,NA,NA,NA,NA,NA,NA
1053575,69,NA,NA,NA,NA,NA,NA
1053576,1,NA,NA,NA,NA,NA,NA
1053576,2,NA,NA,NA,NA,NA,NA
1053576,3,NA,NA,NA,NA,NA,NA
1053576,4,NA,NA,NA,NA,NA,NA
1053576,5,NA,NA,NA,NA,NA,NA
1053576,6,NA,NA,NA,NA,NA,NA
1053576,7,NA,NA,NA,NA,NA,NA
1053576,8,NA,NA,NA,NA,NA,NA
1053576,9,NA,NA,NA,NA,NA,NA
1053576,10,NA,NA,NA,NA,NA,NA
1053576,11,NA,NA,NA,NA,NA,NA
1053576,12,NA,NA,NA,NA,NA,NA
1053576,13,NA,NA,NA,NA,NA,NA
1053576,26,1,2,4,3,4,3
1053576,27,2,2,3,4,4,3
1053576,28,NA,NA,NA,NA,NA,NA
1053576,29,NA,NA,NA,NA,NA,NA
1053576,30,NA,NA,NA,NA,NA,NA
1053576,31,NA,NA,NA,NA,NA,NA
1053576,32,NA,NA,NA,NA,NA,NA
1053576,33,NA,NA,NA,NA,NA,NA
1053576,34,NA,NA,NA,NA,NA,NA
1053576,35,NA,NA,NA,NA,NA,NA
1053576,36,NA,NA,NA,NA,NA,NA
1053576,37,NA,NA,NA,NA,NA,NA
1053576,38,NA,NA,NA,NA,NA,NA
1053576,39,NA,NA,NA,NA,NA,NA
1053576,40,NA,NA,NA,NA,NA,NA
1053576,41,NA,NA,NA,NA,NA,NA
1053576,42,NA,NA,NA,NA,NA,NA
1053576,43,NA,NA,NA,NA,NA,NA
1053576,44,NA,NA,NA,NA,NA,NA
1053576,45,NA,NA,NA,NA,NA,NA
1053576,46,NA,NA,NA,NA,NA,NA
1053576,47,NA,NA,NA,NA,NA,NA
1053576,48,NA,NA,NA,NA,NA,NA
1053576,49,NA,NA,NA,NA,NA,NA
1053576,50,1,2,1,2,4,2
1053576,51,2,2,3,3,3,3
1053576,52,NA,NA,NA,NA,NA,NA
1053576,53,NA,NA,NA,NA,NA,NA
1053576,54,NA,NA,NA,NA,NA,NA
1053576,55,1,2,1,3,4,2
1053576,56,NA,NA,NA,NA,NA,NA
1053576,57,NA,NA,NA,NA,NA,NA
1053576,58,NA,NA,4,3,NA,NA
1053576,59,NA,NA,NA,NA,NA,NA
1053576,60,NA,NA,NA,NA,NA,NA
1053576,61,NA,NA,NA,NA,NA,NA
1053576,62,NA,NA,NA,NA,NA,NA
1053576,64,NA,NA,NA,NA,NA,NA
1053576,66,NA,NA,NA,NA,NA,NA
1053576,68,NA,NA,NA,NA,NA,NA
1053576,69,NA,NA,NA,NA,NA,NA
1053577,1,NA,NA,NA,NA,NA,NA
1053577,2,NA,NA,NA,NA,NA,NA
1053577,3,NA,NA,NA,NA,NA,NA
1053577,4,NA,NA,NA,NA,NA,NA
1053577,5,NA,NA,NA,NA,NA,NA
1053577,6,NA,NA,NA,NA,NA,NA
1053577,7,NA,NA,NA,NA,NA,NA
1053577,8,NA,NA,NA,NA,NA,NA
1053577,9,NA,NA,NA,NA,NA,NA
1053577,10,NA,NA,NA,NA,NA,NA
1053577,11,NA,NA,NA,NA,NA,NA
1053577,12,NA,NA,NA,NA,NA,NA
1053577,13,NA,NA,NA,NA,NA,NA
1053577,26,2,1,4,3,2,4
1053577,27,NA,NA,NA,NA,NA,NA
1053577,28,NA,NA,NA,NA,NA,NA
1053577,29,2,2,3,4,2,4
1053577,30,NA,NA,NA,NA,NA,NA
1053577,31,NA,NA,NA,NA,NA,NA
1053577,32,NA,NA,NA,NA,NA,NA
1053577,33,2,1,4,3,2,4
1053577,34,NA,NA,NA,NA,NA,NA
1053577,35,2,3,4,4,3,3
1053577,36,NA,NA,NA,NA,NA,NA
1053577,37,2,2,3,3,2,4
1053577,38,2,2,3,3,2,4
1053577,39,2,2,3,4,3,5
1053577,40,NA,NA,NA,NA,NA,NA
1053577,41,2,2,4,4,3,4
1053577,42,NA,NA,NA,NA,NA,NA
1053577,43,2,1,3,3,2,4
1053577,44,NA,NA,NA,NA,NA,NA
1053577,45,2,2,3,3,3,4
1053577,46,2,2,3,4,2,4
1053577,47,NA,NA,NA,NA,NA,NA
1053577,48,NA,NA,NA,NA,NA,NA
1053577,49,2,2,3,3,2,4
1053577,50,2,3,4,4,2,4
1053577,51,2,2,3,4,2,4
1053577,52,NA,NA,NA,NA,NA,NA
1053577,53,2,2,3,3,2,4
1053577,54,NA,NA,NA,NA,NA,NA
1053577,55,2,1,3,3,2,4
1053577,56,NA,NA,NA,NA,NA,NA
1053577,57,2,2,3,4,2,4
1053577,58,NA,NA,4,4,NA,NA
1053577,59,2,2,3,3,2,5
1053577,60,2,2,3,3,2,4
1053577,61,2,2,3,3,NA,NA
1053577,62,2,NA,4,3,3,NA
1053577,64,2,2,3,3,2,4
1053577,66,2,2,3,3,3,4
1053577,68,2,2,3,3,2,4
1053577,69,NA,NA,NA,NA,NA,NA
1053578,1,NA,NA,NA,NA,NA,NA
1053578,2,NA,NA,NA,NA,NA,NA
1053578,3,NA,NA,NA,NA,NA,NA
1053578,4,NA,NA,NA,NA,NA,NA
1053578,5,NA,NA,NA,NA,NA,NA
1053578,6,NA,NA,NA,NA,NA,NA
1053578,7,NA,NA,NA,NA,NA,NA
1053578,8,NA,NA,NA,NA,NA,NA
1053578,9,NA,NA,NA,NA,NA,NA
1053578,10,NA,NA,NA,NA,NA,NA
1053578,11,NA,NA,NA,NA,NA,NA
1053578,12,NA,NA,NA,NA,NA,NA
1053578,13,NA,NA,NA,NA,NA,NA
1053578,26,2,1,2,2,2,1
1053578,27,2,2,2,3,2,1
1053578,28,NA,NA,NA,NA,NA,NA
1053578,29,2,2,2,2,2,2
1053578,30,NA,NA,NA,NA,NA,NA
1053578,31,2,1,2,1,2,1
1053578,32,NA,NA,NA,NA,NA,NA
1053578,33,2,1,2,2,2,1
1053578,34,NA,NA,NA,NA,NA,NA
1053578,35,2,2,2,2,2,2
1053578,36,NA,NA,NA,NA,NA,NA
1053578,37,2,2,2,2,2,2
1053578,38,2,2,2,3,2,2
1053578,39,2,2,3,3,2,2
1053578,40,NA,NA,NA,NA,NA,NA
1053578,41,2,2,2,2,2,2
1053578,42,NA,NA,NA,NA,NA,NA
1053578,43,2,2,2,3,2,2
1053578,44,NA,NA,NA,NA,NA,NA
1053578,45,2,2,2,2,2,2
1053578,46,2,2,2,2,4,2
1053578,47,2,2,2,2,2,2
1053578,48,NA,NA,NA,NA,NA,NA
1053578,49,2,2,2,2,2,2
1053578,50,2,2,2,2,2,1
1053578,51,2,2,2,2,2,2
1053578,52,NA,NA,NA,NA,NA,NA
